,File,Class,Text,Datatype
5698,source2850.txt,-1,law enforcement sources who spoke on condition of anonymity confirmed that limbaugh was being investigated by the palm beach county fla  state attorney s office ,orig
5699,answer2850.txt,1,law enforcement officials confirmed that limbaugh was being investigated by the palm beach county fla  state attorney s office ,train
5700,source2851.txt,-1,even when the exchange detected violations it often failed to take disciplinary action the sec said ,orig
5701,answer2851.txt,1,even when the exchange detected such violations it often failed to take appropriate disciplinary actions against individuals or firms ,test
5702,source2852.txt,-1,united said the new airline will expand next year to 40 airbus a320 jets each seating 156 passengers ,orig
5703,answer2852.txt,1,united said it the new airline use 40 jets each seating 156 passengers ,train
5704,source2853.txt,-1,now they are waiting to see if fed chairman alan greenspan will try and repair the damage in his testimony to the house next week ,orig
5705,answer2853.txt,1,now they were waiting to see if fed chairman alan greenspan would try to repair the damage done to bond prices in his testimony to the house next week ,train
5706,source2854.txt,-1,medical investigators matched the body s teeth to aronov s dental records this morning medical examiner s spokeswoman ellen borakove said ,orig
5707,answer2854.txt,1,investigators matched the dead womans teeth to aronovs dental records wednesday morning medical examiners spokeswoman ellen borakove said ,train
5708,source2855.txt,-1,joe nichols captured new male vocalist honors riding back to back hits the impossible and brokenheartedsville ,orig
5709,answer2855.txt,1,joe nichols who is touring with jackson captured new male vocalist honors riding back to back hits the impossible and brokenheartedsville ,test
5710,source2856.txt,-1,they found that 6 4 percent of men on finasteride had high grade tumors compared with 5 1 percent taking a placebo ,orig
5711,answer2856.txt,1,about 18 percent of men taking finasteride developed prostate cancer compared with 24 percent on placebo ,train
5712,source2857.txt,-1,the compilers are available in two flavors the intel c  compiler for microsoft embedded visual c  retails for usd 399 and is intended for application development use ,orig
5713,answer2857.txt,1,the compilers are available in two forms the intel c  compiler for microsoft embedded visual c  is available from intel for 399 and is intended for applications development ,train
5714,source2858.txt,-1,thousands of pounds of fireworks inside the warehouse and packed in the tractor trailer rig exploded the bureau of alcohol tobacco firearms and explosives said ,orig
5715,answer2858.txt,1,thousands of pounds of fireworks inside the lamb entertainment s warehouse and packed in the tractor trailer rig exploded the atf said ,train
5716,source2859.txt,-1,ba shares were up 0 59 percent at 170 pence in early afternoon trading slightly outpacing london s ftse 100 index which was up 0 28 percent ,orig
5717,answer2859.txt,0,ba shares closed down 0 89 percent at 167 1 2 pence slightly lower than london s ftse 100 index which was down 0 28 percent ,test
5718,source2860.txt,-1,martha stewart shares fell 2 03 about 18 percent to 9 17 and were the nyse s biggest percentage loser ,orig
5719,answer2860.txt,1,its shares fell 4 6 percent or 4 04 to 83 38 and was the blue chip dow s biggest percent loser ,train
5720,source2861.txt,-1,by late thursday afternoon putnam said the u s attorney in the southern district of new york had subpoenaed its trading documents raising the possibility of a criminal indictment ,orig
5721,answer2861.txt,1,earlier this week putnam said the manhattan u s attorney had subpoenaed its trading documents raising the possibility of a criminal indictment ,train
5722,source2862.txt,-1,the shares represent more than half the 115 9 million shares turner held at the end of april according to bloomberg data ,orig
5723,answer2862.txt,1,the sale represents about 52 per cent of the 115 9 million shares mr turner held at the end of april ,train
5724,source2863.txt,-1,in turn suse will license java 2 standard edition while also formalising an existing agreement to distribute sun s java virtual machine for running java applications ,orig
5725,answer2863.txt,1,nuremberg germany based suse will license sun s java 2 standard edition j2se and ship sun s java virtual machine across its linux software line ,train
5726,source2864.txt,-1,we ll be listening carefully to the iaea director general s report at the next board meeting ,orig
5727,answer2864.txt,1, we ll be listening carefully to the iaea director general s report at the next board meeting ,train
5728,source2865.txt,-1,mr rush is the only witness to the events in the pilothouse who has spoken to investigators ,orig
5729,answer2865.txt,1,rush is the only witness to the wheelhouse events who has spoken with investigators weinshall said ,train
5730,source2866.txt,-1,geoghan 68 was taken to leominster hospital where he was pronounced dead at 1 17 p m ,orig
5731,answer2866.txt,1,mr geoghan was taken to the university of massachusetts memorial health alliance hospital in leominster mass  where he died at 1 17 p m ,train
5732,source2867.txt,-1, with internet usage and broadband adoption continuing to escalate marketers are throwing their weight and dollars behind interactive advertising  said iab president and ceo greg stuart ,orig
5733,answer2867.txt,1, with internet usage and broadband adoption continuing to escalate  stuart says  marketers are throwing their weight and dollars behind interactive advertising ,train
5734,source2868.txt,-1,rescue and search operation had been going on since the tragedy happened on thursday night manali sub divisional magistrate raj kumar gautam told times news network ,orig
5735,answer2868.txt,0,rescue and search operation was on to find them manali sub divisional magistrate raj kumar gautam told times news network ,train
5736,source2869.txt,-1,fidelity investments the nation s largest mutual fund company said it received a subpoena from new york attorney general eliot spitzer s office regarding its investigation to potential fund trading abuses ,orig
5737,answer2869.txt,0,fidelity investments has received a subpoena from new york attorney general eliot spitzer who is investigating charges of market timing and late day trading in the mutual fund industry ,train
5738,source2870.txt,-1, tony s not feeling well  spurs coach gregg popovich said ,orig
5739,answer2870.txt,0,we re thrilled to be up 3 2  coach gregg popovich said wednesday ,test
5740,source2871.txt,-1,both devices use version 5 2 of the palm operating system and feature a new design which resembles a miniature notebook with a screen that swivels around 180 degrees ,orig
5741,answer2871.txt,1,both devices use palm os 5 2 and feature a completely new form factor that resembles a miniature notebook with a screen that swivels 180 degrees ,train
5742,source2872.txt,-1,general myers told reporters that at first blush it doesn t look like any rules were broken ,orig
5743,answer2872.txt,1, at first blush it doesn t look like any rules were broken  said gen richard myers chairman of the joint chiefs of staff ,test
5744,source2873.txt,-1,trading volume was incredibly light at 500 22 million shares below an already thin 611 45 million exchanged at the same point thursday ,orig
5745,answer2873.txt,1,trading volume was extremely light at 1 05 billion shares below an already thin 1 19 billion on tuesday ,train
5746,source2874.txt,-1,officials with the rebel group liberians united for reconciliation and democracy could not be reached for comment saturday ,orig
5747,answer2874.txt,0,the main rebel force the liberians united for reconciliation and democracy fears a peacekeeping force could bolster taylor ,train
5748,source2875.txt,-1,roberts said he didn t think excess inventory showed up in avery s first quarter although it might explain the drop and quick recovery in sales this quarter ,orig
5749,answer2875.txt,1,roberts said he didn t think excess inventory showed up in avery s march quarter although it could explain the drop and quick recovery in sales during the current quarter ,train
5750,source2876.txt,-1,in that position elias will report to joe tucci president and ceo of emc ,orig
5751,answer2876.txt,1,as executive vice president of new ventures elias will report to joe tucci emc s president and chief executive ,train
5752,source2877.txt,-1,but with the pm due to leave tomorrow afternoon for personal reasons there was a risk he might not be present when the final decision was made ,orig
5753,answer2877.txt,1,but with the prime minister due to leave tomorrow a day early he may not be present when the final decision is made ,train
5754,source2878.txt,-1, these are defining moments for players and organizations  anaheim coach mike babcock said ,orig
5755,answer2878.txt,0, there are defining moments for players and organizations where you are measured ,test
5756,source2879.txt,-1,he led philippine police to a tonne of tnt that officials say was intended for planned attacks in singapore on western targets including us and australian diplomatic posts ,orig
5757,answer2879.txt,0,he led philippine police to a ton of tnt officials say was intended for attacks on western targets in singapore including the us embassy ,train
5758,source2880.txt,-1,they did not nationalize them  manouchehr takin an analyst at the center for global energy studies in london said ,orig
5759,answer2880.txt,1,they did not nationalize them  said manouchehr takin of the center for global energy studies ,train
5760,source2881.txt,-1,since both companies described the talks as exclusive it s likely the two signed an agreement saying dynegy wouldn t talk to other suitors for a certain period of time ,orig
5761,answer2881.txt,1,because the companies described the talks as exclusive it s likely they signed an agreement saying dynegy wouldn t talk to other suitors for a certain period ,train
5762,source2882.txt,-1,the borgata hotel casino  spa opened its doors a day early ,orig
5763,answer2882.txt,1,the dice are rolling at borgata hotel casino  spa ,train
5764,source2883.txt,-1,bioreliance s stock closed down 2 cents yesterday at 47 98 per share ,orig
5765,answer2883.txt,1,shares of bioreliance sold at 47 98 at the close of market yesterday down 2 cents ,train
5766,source2884.txt,-1,in 2001 evan helped found an after school nonviolence program named after a college student shot and killed by a teen gang member said alexis lukas the program supervisor ,orig
5767,answer2884.txt,1,in 2001 nash helped found an after school nonviolence program named after a college student who was fatally shot by a 14 year old gang member program supervisor alexis lukas said ,train
5768,source2885.txt,-1,the standard  poor s 500 stock index ended the quarter up 120 points a gain of 14 percent the best performance for that broad market benchmark since 1998 ,orig
5769,answer2885.txt,1,the standard and poor s 500 stock index a broad collection of equities representing leading companies finished its best quarter yesterday since the last three months of 1998 ,train
5770,source2886.txt,-1,the draft statement said progress on the nuclear issue and the pending trade deal were interdependent indissociable and mutually reinforcing elements ,orig
5771,answer2886.txt,1,they said progress towards resolving the nuclear issue and progress in the trade talks were interdependent essential and mutually reinforcing elements of eu iran relations ,test
5772,source2887.txt,-1,the s p 500 finished 13 78 points higher at 930 08 or 1 5 per cent the highest level since january 14 ,orig
5773,answer2887.txt,1,the s p rose 13 78 or 1 5 percent to 930 08 the best level since jan 14 ,test
5774,source2888.txt,-1,the qantas colleagues were last night in a serious but stable condition after being rushed to royal melbourne hospital ,orig
5775,answer2888.txt,1,the two flight attendants were in a serious but stable condition last night after being rushed to the royal melbourne hospital ,train
5776,source2889.txt,-1,the trial featuring 125 witnesses could continue until the start of 2004 ,orig
5777,answer2889.txt,1,the trial which could last until early 2004 is expected to hear the first of 125 witnesses friday ,train
5778,source2890.txt,-1,but price declines have remained below 30 percent year over year for the last two quarters said idc analyst john mcarthur ,orig
5779,answer2890.txt,1,mcarthur told internetnews com price declines have moderated and remained below 30 percent from the previous year for the last two quarters ,train
5780,source2891.txt,-1,the previous weekend record for an r rated film was 58 million for hannibal ,orig
5781,answer2891.txt,1,the previous biggest r rated opening was hannibal s  58 million ,train
5782,source2892.txt,-1,the second rover is scheduled for launch later this month and both vehicles are expected to arrive at mars in january ,orig
5783,answer2892.txt,1,the second rover is scheduled for launch on june 25 and both will arrive at mars in january ,test
5784,source2893.txt,-1,a pro independence radical miodrag zivkovic of the liberal alliance came in second with 31 percent of the vote ,orig
5785,answer2893.txt,0,miodrag zivkovic of the liberal alliance of montenegro won 31 percent of the vote while the independent dragan hajdukovic got four percent ,train
5786,source2894.txt,-1,the per share earnings were 4 cents per share higher than the expectations of analysts surveyed by thomson first call ,orig
5787,answer2894.txt,1,that was 4 cents higher than the expectations of analysts surveyed by thomson first call ,test
5788,source2895.txt,-1,mr kerkorian tried unsuccessfully to take over chrysler in 1995 but did win representation on its board ,orig
5789,answer2895.txt,0,kerkorian and tracinda had also tried to take over chrysler in 1995 ,train
5790,source2896.txt,-1,the sars illness wars in iraq and afghanistan and economic uncertainty in europe and the us have depressed air travel ,orig
5791,answer2896.txt,1,the outbreak of severe acute respiratory syndrome wars in iraq and afghanistan and economic uncertainty in europe and america have depressed air travel ,train
5792,source2897.txt,-1,the 2002 second quarter results don t include figures from our friends at compaq ,orig
5793,answer2897.txt,1,the year ago numbers do not include figures from compaq computer ,test
5794,source2898.txt,-1,a nationally known computer hacker is being sought on a federal arrest warrant stemming from a sealed complaint in new york a federal defender in california said friday ,orig
5795,answer2898.txt,1,sacramento a nationally known itinerant computer hacker faces a federal arrest warrant on a sealed federal complaint in new york a federal defender in california said friday ,train
5796,source2899.txt,-1,a man 19 year old antowain johnson  tried to go back in and get the rest of them but the smoke wouldn t let him  she said ,orig
5797,answer2899.txt,1,she said another man 19 year old antowain johnson  tried to go back in but the smoke wouldn t let him ,train
5798,source2900.txt,-1,defense lawyers had said a change of venue was needed because massive pretrial publicity had tainted the jury pool against their client ,orig
5799,answer2900.txt,0,defense lawyers had requested a change of venue for two reasons they argued that massive pretrial publicity had tainted the jury pool against their client ,train
5800,source2901.txt,-1,who spokeswoman maria cheng agreed saying  it looks very much like an isolated event ,orig
5801,answer2901.txt,1, it looks very much like an isolated event  world health organization spokeswoman maria cheng said ,train
5802,source2902.txt,-1,the gao found cable rates have increased 40 percent over the past five years versus 12 percent inflation during the period ,orig
5803,answer2902.txt,1,the gao found that cable rates have increased by 40 percent during the past five years far above the 12 percent inflation in that period ,train
5804,source2903.txt,-1,the stock has risen 44 cents in recent days ,orig
5805,answer2903.txt,1,the stock had risen 44 cents in the past four trading sessions ,train
5806,source2904.txt,-1,dowdell was transported to boston medical center with nonlife threatening injuries ,orig
5807,answer2904.txt,0,both were taken to boston medical center ,train
5808,source2905.txt,-1,gbi spokesman john bankhead said the murder scenes showed that the killer was very methodical ,orig
5809,answer2905.txt,1,georgia bureau of investigation spokesman john bankhead said the crime scenes indicated that the killer was very methodical ,test
5810,source2906.txt,-1,sen charles schumer d n y  sent a letter to president bush wednesday demanding action on the legislation ,orig
5811,answer2906.txt,1,sen charles schumer d n y  a supporter of boxer s bill sent a letter to president bush on wednesday demanding action on the legislation ,train
5812,source2907.txt,-1,the rev christopher j coyne spokesman for the archdiocese wouldn t comment friday ,orig
5813,answer2907.txt,1,the rev christopher coyne spokesman for the archdiocese did not immediately return several calls seeking comment ,train
5814,source2908.txt,-1,he was sentenced in june to more than seven years in prison for securities fraud perjury and other crimes ,orig
5815,answer2908.txt,0,he was sentenced to more than seven years in prison after pleading guilty to charges including securities fraud ,train
5816,source2909.txt,-1,they looked at their son in law and his relatives but did not exchange words ,orig
5817,answer2909.txt,1,she looked at her son in law and his relatives at times but the two sides did not exchange words ,test
5818,source2910.txt,-1,the woman felt threatened and reported the incident to police and around 2 30 p m stackhouse was arrested ,orig
5819,answer2910.txt,0,the woman felt threatened and went to the magistrate s office police said ,test
5820,source2911.txt,-1,maurice greene advanced to the semifinals of the 100 meter dash at the world track and field championships ,orig
5821,answer2911.txt,0,rogge was a witness to drummond s tantrums sunday at the world track and field championships ,test
5822,source2912.txt,-1,claudette the first hurricane of the atlantic storm season hit the mid texas coast july 15 with 85 mph wind ,orig
5823,answer2912.txt,0,claudette the first hurricane of the atlantic storm season hit the mid texas coast july 15 classified as a category 1 hurricane with maximum sustained winds of 85 mph ,train
5824,source2913.txt,-1,two brothers who were among seven portland suspects accused of aiding terrorists have decided to plead guilty to conspiring to aid al qaida and the taliban officials said wednesday ,orig
5825,answer2913.txt,1,two brothers who were among seven people accused of aiding terrorists pleaded guilty yesterday to charges of conspiring to help al qaeda and the taliban during the war in afghanistan ,test
5826,source2914.txt,-1,media giant vivendi universal eaug pa v n set to work sifting through bids for its u s entertainment empire on monday in a multibillion dollar auction of some of hollywood s best known assets ,orig
5827,answer2914.txt,1,media moguls jostled for position as the deadline for bids for vivendi universal s u s entertainment empire neared on monday in an auction of some of hollywood s best known assets ,train
5828,source2915.txt,-1,like viacom ge  parent of nbc  is also seen as a less enthusiastic bidder compared to the likes of bronfman or davis ,orig
5829,answer2915.txt,1,like viacom general electric is seen as a less enthusiastic bidder compared with bronfman or davis ,train
5830,source2916.txt,-1,he was revived but was pronounced dead at virginia medical center in arlington ,orig
5831,answer2916.txt,0,he was declared dead on arrival at virginia hospital center in arlington at 9 13 a m ,train
5832,source2917.txt,-1,the proceedings were taken up with prosecutors outlining their case against amrozi reading 33 pages of documents outlining allegations against him ,orig
5833,answer2917.txt,1,proceedings were taken up with prosecutors outlining their case against amrozi reading a 33 page accusation letter to the court ,train
5834,source2918.txt,-1,he urged the us to provide clear rules on what would happen at possible trials ,orig
5835,answer2918.txt,1,government sources said mr howard urged the us to provide clear rules governing any potential trials ,train
5836,source2919.txt,-1,scruggs who did not testify was cleared of a second charge of failing to provide her son with proper medical and psychological care ,orig
5837,answer2919.txt,1,the six member jury cleared scruggs of a second charge that accused her of failing to provide her son with proper medical and psychological care ,train
5838,source2920.txt,-1,the rebels suspended peace talks with the government april 21 citing a lack of progress ,orig
5839,answer2920.txt,1,the liberation tigers of tamil eelam suspended peace talks april 21 citing a lack of progress ,train
5840,source2921.txt,-1, the timing of the miniseries is absolutely staggering to me  nancy reagan said in a statement to fox news channel last week ,orig
5841,answer2921.txt,1,nancy reagan issued a statement last week to the fox news channel saying  the timing of the miniseries is absolutely staggering to me ,train
5842,source2922.txt,-1,as you know east africa has been an area of terrorist threats and indeed terrorist attacks in the past ,orig
5843,answer2922.txt,1, east africa has been an area of terrorist threats and indeed terrorist attacks in the past  said state department spokesman philip reeker ,train
5844,source2923.txt,-1,people who have this disorder absorb excessive amounts of iron which can lead to organ damage ,orig
5845,answer2923.txt,1,haemochromatosis is a disorder in which people absorb excessive amounts of iron which can lead to organ damage ,train
5846,source2924.txt,-1,although deeply disapproved of in the soviet union the beatles popularity knew no bounds and far outreached any other western rock music ,orig
5847,answer2924.txt,1,although the beatles were deeply disapproved of in the soviet union their popularity knew no bounds and far outreached any other western rock groups ,train
5848,source2925.txt,-1,mr berg says in an advertisement for it  more than my remembrances this book intends to convey hers ,orig
5849,answer2925.txt,1,in an advertisement for the book berg says  more than my remembrances this book intends to convey hers ,train
5850,source2926.txt,-1,shares of lendingtree rose 6 21 or 42 percent to 20 90 after hitting 21 36 earlier ,orig
5851,answer2926.txt,0,lendingtree shares rose 43 percent or 6 31 to 21 more than doubling in the last two months ,test
5852,source2927.txt,-1,he said the district had been waiting for the subpoenas and had always planned to comply once it received them ,orig
5853,answer2927.txt,1,mr caramore said the district waited for the subpoenas and planned to cooperate with the investigation ,train
5854,source2928.txt,-1,in their study researchers tested the hearing of 479 men between 20 and 64 years old who were exposed to noise in their jobs ,orig
5855,answer2928.txt,1,barrenas s team tested the hearing of 479 men aged 20 to 64 who were exposed to noise in their jobs ,train
5856,source2929.txt,-1,in may 2002 malikah alkebulan and deirdre small filed a federal lawsuit in brooklyn for more than 20 million in damages after the mta objected to their headdresses ,orig
5857,answer2929.txt,0,in may alkebulan and deirdre small filed a federal lawsuit in brooklyn that seeks more than 20 million in damages hart said ,train
5858,source2930.txt,-1, we re in a highly competitive industry where few apparel brands own and operate manufacturing facilities in north america  levi strauss chief executive officer phil marineau said in a statement ,orig
5859,answer2930.txt,1, we re in a highly competitive industry where few apparel brands own and operate manufacturing facilities in north america  said phil marineau the chief executive ,train
5860,source2931.txt,-1,in nigeria alone the report said as many as 1 million women may be living with the condition ,orig
5861,answer2931.txt,1,in nigeria alone the report estimated that between 100 000 and 1 million girls and women are suffering from the condition ,train
5862,source2932.txt,-1,global hrt sales which are dominated by wyeth of the us were worth 3 8bn in 2001 according to data monitor the london based market research company ,orig
5863,answer2932.txt,1,global hrt sales were worth 3 8bn 2 4bn in 2001 according to datamonitor the london based market research company ,test
5864,source2933.txt,-1,glover spoke at a news conference that included about 20 relatives of the victims ,orig
5865,answer2933.txt,0,about 20 family members of the victims were invited to the news conference ,train
5866,source2934.txt,-1,the migrants were first spotted by a coast guard jet around 2 p m tuesday and two small patrol boats were sent to the area doss said ,orig
5867,answer2934.txt,1,the cubans were spotted by a coast guard jet around 2 p m tuesday and two vessels were sent out to the area petty officer ryan doss said ,train
5868,source2935.txt,-1,dunlap won both the swimsuit competition and the talent portion of the competition singing if i could ,orig
5869,answer2935.txt,0,she won the talent portion singing if i could and also won in evening wear ,test
5870,source2936.txt,-1, i don t want to be the candidate for guys with confederate flags in their pickup trucks  said missouri congressman dick gephardt ,orig
5871,answer2936.txt,1, i still want to be the candidate for guys with confederate flags in their pickup trucks  he told the register ,train
5872,source2937.txt,-1,market research firm dell oro group estimates this market will total 12 billion in 2004 ,orig
5873,answer2937.txt,1,market research firm dell oro group estimates that the gigabit ethernet switch market will total about us 12 billion in 2004 ,train
5874,source2938.txt,-1,robbins said he wants to take any network like espn that charges more than 1 per cox customer and make those optional choices for consumers to buy ,orig
5875,answer2938.txt,1,robbins said he wants to take networks such as espn that charge more than 1 per cox customer and make them optional choices ,train
5876,source2939.txt,-1,fourteen of those infected passengers sat within four seats of the sars patient and two were flight attendants said mike ryan who s global coordinator for anti sars efforts ,orig
5877,answer2939.txt,1,of those 14 were passengers sitting within four seats of the sars patient and two were flight attendants ryan said ,train
5878,source2940.txt,-1,shares of berkeley california based xoma dropped 89 cents or 16 percent to 4 60 in instinet trading ,orig
5879,answer2940.txt,0,shares in berkeley based xoma lost 77 cents or 14 percent to close at 4 72 each in trading on the nasdaq stock market ,train
5880,source2941.txt,-1,it names shelley los angeles county registrar of voters conny mccormack and registrars in orange and san diego counties as defendants ,orig
5881,answer2941.txt,1,the lawsuit names shelley a democrat and registrars in los angeles orange and san diego counties ,train
5882,source2942.txt,-1,he reiterated schroder s statement last week that berlin would consider sending peacekeepers to iraq only if requested by an interim iraqi government or the united nations under a u n mandate ,orig
5883,answer2942.txt,1,german chancellor gerhard schroeder said last week that berlin will consider sending peacekeepers only if requested by an interim iraqi government or the united nations ,train
5884,source2943.txt,-1,the four were remanded in custody and will appear before the magistrate s court again on july 8 ,orig
5885,answer2943.txt,1,the men were remanded in custody and are due to appear again before court on july 8 ,train
5886,source2944.txt,-1,four years ago nike was sued in state court by california activist marc kasky under a statute designed to protect consumers from false advertising ,orig
5887,answer2944.txt,1,four years ago california activist marc kasky sued nike under a statute designed to protect consumers from false advertising ,train
5888,source2945.txt,-1,at one of the three sampling sites at huntington beach the bacteria reading came back at 160 on june 16 and at 120 on june 23 ,orig
5889,answer2945.txt,1,the readings came back at 160 on june 16 and 120 at june 23 at one of three sampling sites at huntington beach ,train
5890,source2946.txt,-1, this will put a severe crimp in our reserves  o keefe said friday during a roundtable discussion with reporters at nasa headquarters ,orig
5891,answer2946.txt,1, this is going to put a severe crimp in our reserves  o keefe said during a breakfast with reporters ,train
5892,source2947.txt,-1,the next court session will be when the three judge tribunal announces its verdict in mid february ,orig
5893,answer2947.txt,1,the court s three judge tribunal was expected to give its verdict next february ,train
5894,source2948.txt,-1,microsoft has won a patent for an instant messaging feature that notifies users when the person they are communicating with is typing a message ,orig
5895,answer2948.txt,1,microsoft has been awarded a patent for a feature in instant messaging that alerts a user when the person they are communicating with is inputting a message ,test
5896,source2949.txt,-1,freddie mac shares fell 1 49 to 50 01 on the new york stock exchange after official acknowledgment of the criminal investigation ,orig
5897,answer2949.txt,0,freddie mac shares fell 1 50 on wednesday to close at 50 on the new york stock exchange ,train
5898,source2950.txt,-1,x2 took in 17 1 million for a total three week take of 174 million ,orig
5899,answer2950.txt,1,elsewhere in theaters this weekend  x2 earned 17 1 million to raise its three week total to 174 million ,train
5900,source2951.txt,-1,four other men who were also charged in june have already pleaded guilty ,orig
5901,answer2951.txt,1,four of the defendants have pleaded guilty to weapons charges and other counts ,train
5902,source2952.txt,-1,but its most popular comedy friends is going into its last season ,orig
5903,answer2952.txt,1,but its most popular comedy friends will sign off after a two hour finale next may ,train
5904,source2953.txt,-1,he was arrested tuesday night at a northwest atlanta tire shop after a national manhunt ,orig
5905,answer2953.txt,0,he was arrested in atlanta georgia on monday night by police acting on a tip off ,train
5906,source2954.txt,-1,nasa satellite images show that arctic ice has been shrinking at the rate of nearly 10 percent a decade ,orig
5907,answer2954.txt,1,researchers found that sea ice in the arctic is disappearing at a rate of 9 percent each decade ,train
5908,source2955.txt,-1,the lockheed martin built sirtf is the last of nasa s hubble class great observatories ,orig
5909,answer2955.txt,1,sirtf is the last of nasa s so called great observatories ,train
5910,source2956.txt,-1, we re making these commitments first and foremost because we think it s the right thing to do  said michael mudd spokesman for the northfield based company ,orig
5911,answer2956.txt,1, we re making these commitments first and foremost because we think it s the right thing to do  company spokesman michael mudd said yesterday ,train
5912,source2957.txt,-1,sgt randy force a police spokesman said o brien wasn t being charged with causing the crash because reed was jaywalking ,orig
5913,answer2957.txt,1,sergeant randy force a police spokesman said o brien wasn t being charged with causing the crash because the victim had been jaywalking ,train
5914,source2958.txt,-1,i loved the brazilian music i played ,orig
5915,answer2958.txt,0, i ve played brazilian music but i m not brazilian ,train
5916,source2959.txt,-1,the book scheduled for release next month is described by franken as a criticism of right wing leaders and media spokesmen ,orig
5917,answer2959.txt,1,the book scheduled for publication next month has been described by franken as a criticism of right wing leaders and media spokespeople ,train
5918,source2960.txt,-1,federal investigators are looking for possible connections between the theft of 1 100 pounds of an explosive chemical from construction companies in colorado and california in the past week ,orig
5919,answer2960.txt,1,federal agents said friday they are investigating the thefts of 1 100 pounds of an explosive chemical from construction companies in colorado and california in the past week ,train
5920,source2961.txt,-1,the affidavit said british customs officials stopped al amoudi at heathrow airport last month when he was attempting to travel to damascus syria ,orig
5921,answer2961.txt,1,the affidavit says al amoudi was detained aug 16 attempting to travel from london to damascus syria ,train
5922,source2962.txt,-1, new farmers say they have increased the numbers of dogs they keep for protection but former farmers say the packs are used to hunt depleted wildlife ,orig
5923,answer2962.txt,1,farmers say they have increased the numbers of dogs they keep for protection although some packs are used to hunt depleted wildlife ,test
5924,source2963.txt,-1,albertson s and kroger s ralphs stores locked out their workers in response ,orig
5925,answer2963.txt,1,kroger s ralphs chain and albertsons immediately locked out their grocery workers in a show of solidarity ,train
5926,source2964.txt,-1,the decision means that qarase must invite up to eight labor party members into cabinet ,orig
5927,answer2964.txt,1,mr qarase must now invite up to eight labour party members into cabinet ,train
5928,source2965.txt,-1, landing on an aircraft carrier doesn t make up for the loss of 2 5 million jobs in america  said the senator a much decorated vietnam war veteran ,orig
5929,answer2965.txt,1, landing on an aircraft carrier doesn t make up for the loss of 2 7 million jobs in america  kerry said ,test
5930,source2966.txt,-1,kevin rollins dell s president received 770 962 in salary and a bonus of just more than 2 million in fiscal 2003 ,orig
5931,answer2966.txt,1,dell made 950 000 in salary and nearly 2 5 million in bonus pay during the fiscal year ,test
5932,source2967.txt,-1,as part of his deal mr delainey has agreed to cooperate in the continuing investigation ,orig
5933,answer2967.txt,1,dave delainey agreed to cooperate with federal prosecutors in exchange for the plea ,test
5934,source2968.txt,-1,the united states accuses saddam loyalists of attacks on oilfields and pipelines crucial to iraq s economic recovery ,orig
5935,answer2968.txt,1,loyalists are also believed to be behind attacks on oil pipelines and fields that are crucial to iraq s economic recovery ,train
5936,source2969.txt,-1,mall operators and retailers reported fewer people camping out for early bird specials on saturday morning although many parking lots were crowded by early afternoon ,orig
5937,answer2969.txt,1,mall operators and retailers reported fewer shoppers camping out for early bird specials on saturday morning although parking lots were beginning to fill at some east coast shopping centers ,train
5938,source2970.txt,-1,josephine burke who ran the unlicensed daycare eventually served four months in prison on misdemeanor assault and child neglect charges ,orig
5939,answer2970.txt,1,josephine burke who ran the illegal day care served four months in prison on misdemeanor assault and child neglect charges ,train
5940,source2971.txt,-1,bob schindler that s correct and the strategy behind that is we wanted to kind of smoke him out to see where he was coming from ,orig
5941,answer2971.txt,0, we wanted to kind of smoke him out to see where he was coming from  said robert schindler ,train
5942,source2972.txt,-1,judge philpot told dica  there is no evidence of your remorse ,orig
5943,answer2972.txt,0,a judge branded mohammed dica s behaviour despicable and added  there is no evidence of your remorse ,train
5944,source2973.txt,-1,earlier friday taiwan reported 55 new cases but no new deaths ,orig
5945,answer2973.txt,0,yesterday taiwan reported 65 new cases its biggest one day increase yet ,train
5946,source2974.txt,-1,hedge funds came under renewed scrutiny recently when new york attorney general eliot spitzer unveiled a probe of illegal trading in mutual fund shares ,orig
5947,answer2974.txt,1,the industry came under renewed scrutiny recently with the launch by new york attorney general eliot spitzer of an investigation of illegal trading in mutual fund shares ,train
5948,source2975.txt,-1,operating revenue fell 4 5 percent to 2 3 billion from a year earlier ,orig
5949,answer2975.txt,1,operating revenues were down about 1 percent to 4 55 billion from 4 59 billion ,train
5950,source2976.txt,-1,as they wound through police barricades to the funeral home many chanted celia celia and sang snippets of her songs ,orig
5951,answer2976.txt,0,as they wound through police barricades to the funeral home many chanted celia celia ,train
5952,source2977.txt,-1,in 2001 8 4 per cent of six year olds and 15 per cent of 15 year olds were obese ,orig
5953,answer2977.txt,0,one in seven 15 year olds and nearly one in 10 six year olds are obese ,test
5954,source2978.txt,-1,most of the alleged spammers engaged in fraudulent or deceptive practices said brad smith microsoft s senior vp and general counsel ,orig
5955,answer2978.txt,0, spam knows no borders  said brad smith microsoft s senior vice president and general counsel ,train
5956,source2979.txt,-1,since december 2002 evans has been the vice chair of the u s chief information officers council ,orig
5957,answer2979.txt,1,evans is also the vice chairman of the federal chief information officers council ,train
5958,source2980.txt,-1,companies that fall under that definition are subject to much less stringent regulation ,orig
5959,answer2980.txt,0,phone companies which have argued that dsl should be subject to less regulation had mixed reaction ,train
