,File,Class,Datatype,Text
14323,answer7162.txt,2.4,train,a man is standing shirtless in the street
14324,source7163.txt,-1.0,orig,a man is wearing a long sleeved blue shirt and jeans and is riding a unicycle down a street
14325,answer7163.txt,4.9,test,a man is wearing a blue shirt which has long sleeves and jeans and is riding a unicycle down a street
14326,source7164.txt,-1.0,orig,there is no man wearing a long sleeved blue shirt and jeans and riding a unicycle down a street
14327,answer7164.txt,3.8,test,a man is wearing a long sleeved blue shirt and jeans and is riding a unicycle down a street
14328,source7165.txt,-1.0,orig,a man is wearing a blue shirt which has long sleeves and jeans and is riding a unicycle down a street
14329,answer7165.txt,4.3,train,a man is wearing a blue checkered shirt and riding a unicycle in the street
14330,source7166.txt,-1.0,orig,a man is wearing a blue checkered shirt and riding a unicycle in the street
14331,answer7166.txt,3.5,train,there is no man wearing a long sleeved blue shirt and jeans and riding a unicycle down a street
14332,source7167.txt,-1.0,orig,a man is wearing a long sleeved blue shirt and jeans and is riding a unicycle down a street
14333,answer7167.txt,4.0,test,a man is wearing a blue checkered shirt and cheerfully riding a unicycle in the street
14334,source7168.txt,-1.0,orig,a man is standing shirtless in the street
14335,answer7168.txt,2.3,train,a man is wearing a long sleeved blue shirt and jeans and is riding a unicycle down a street
14336,source7169.txt,-1.0,orig,a man is wearing a long sleeved blue shirt and jeans and is riding a unicycle down a street
14337,answer7169.txt,3.9,test,a man is wearing a blue checkered shirt and riding a unicycle in the street
14338,source7170.txt,-1.0,orig,three men are staring at the big green hills in the distance
14339,answer7170.txt,4.5,test,some men are staring at the big green hills in the distance
14340,source7171.txt,-1.0,orig,three men are staring at the big green hills in the distance
14341,answer7171.txt,3.5,test,three men are not staring at the big green hills in the distance
14342,source7172.txt,-1.0,orig,some men in the distance are staring at three big hills
14343,answer7172.txt,4.6,test,three men are staring at the big green hills in the distance
14344,source7173.txt,-1.0,orig,three men are looking absent mindedly into the distance
14345,answer7173.txt,4.5,test,three men are looking into the distance
14346,source7174.txt,-1.0,orig,three men are looking into the distance
14347,answer7174.txt,3.4,test,three men are looking at something nearby
14348,source7175.txt,-1.0,orig,three men are looking absent mindedly into the distance
14349,answer7175.txt,4.3,test,three men are staring at the big green hills in the distance
14350,source7176.txt,-1.0,orig,three men are staring at the big green hills in the distance
14351,answer7176.txt,3.4,test,three men are looking at something nearby
14352,source7177.txt,-1.0,orig,some men are staring at the big green hills in the distance
14353,answer7177.txt,4.0,test,three men are looking into the distance
14354,source7178.txt,-1.0,orig,three men are not staring at the big green hills in the distance
14355,answer7178.txt,3.6,train,three men are looking into the distance
14356,source7179.txt,-1.0,orig,three men are looking into the distance
14357,answer7179.txt,3.2,test,some men in the distance are staring at three big hills
14358,source7180.txt,-1.0,orig,three men are staring at the big green hills in the distance
14359,answer7180.txt,4.3,train,three men are looking into the distance
14360,source7181.txt,-1.0,orig,a mountain is being climbed by two men
14361,answer7181.txt,4.7,train,the men are climbing a mountain
14362,source7182.txt,-1.0,orig,the men are not climbing a mountain
14363,answer7182.txt,3.9,test,the men are climbing a mountain
14364,source7183.txt,-1.0,orig,one man is climbing a rock wall and another man is holding a rope
14365,answer7183.txt,4.9,test,one man is climbing a wall made of rock and another man is holding a rope
14366,source7184.txt,-1.0,orig,one man is jumping off a rock wall and another man is dropping a rope
14367,answer7184.txt,3.8,test,one man is climbing a rock wall and another man is holding a rope
14368,source7185.txt,-1.0,orig,one man is climbing a rock wall and another man is holding a rope
14369,answer7185.txt,3.6,test,one climber is holding a rock and another man is roping a wall
14370,source7186.txt,-1.0,orig,the men are climbing a mountain
14371,answer7186.txt,3.4,train,one man is climbing a wall made of rock and another man is holding a rope
14372,source7187.txt,-1.0,orig,one man is jumping off a rock wall and another man is dropping a rope
14373,answer7187.txt,2.6,test,the men are climbing a mountain
14374,source7188.txt,-1.0,orig,the men are climbing a mountain
14375,answer7188.txt,3.7,test,one climber is holding a rock and another man is roping a wall
14376,source7189.txt,-1.0,orig,a mountain is being climbed by two men
14377,answer7189.txt,3.7,train,one man is climbing a rock wall and another man is holding a rope
14378,source7190.txt,-1.0,orig,one man is climbing a rock wall and another man is holding a rope
14379,answer7190.txt,3.0,train,the men are not climbing a mountain
14380,source7191.txt,-1.0,orig,one man is climbing a rock wall and another man is holding a rope
14381,answer7191.txt,2.9,test,the men are climbing a mountain
14382,source7192.txt,-1.0,orig,two children are playing on a statue
14383,answer7192.txt,4.3,train,some children are playing on a statue
14384,source7193.txt,-1.0,orig,two children are playing on a statue
14385,answer7193.txt,4.1,train,there are no children playing on a statue
14386,source7194.txt,-1.0,orig,small kids are climbing a statue in a park
14387,answer7194.txt,4.9,test,small children are climbing a statue in a park
14388,source7195.txt,-1.0,orig,small children are getting off a statue in a park
14389,answer7195.txt,4.0,train,small children are climbing a statue in a park
14390,source7196.txt,-1.0,orig,a climber is parking with the children by a small statue
14391,answer7196.txt,2.6,train,small children are climbing a statue in a park
14392,source7197.txt,-1.0,orig,two children are playing on a statue
14393,answer7197.txt,4.2,test,small kids are climbing a statue in a park
14394,source7198.txt,-1.0,orig,small children are getting off a statue in a park
14395,answer7198.txt,3.3,train,two children are playing on a statue
14396,source7199.txt,-1.0,orig,two children are playing on a statue
14397,answer7199.txt,3.2,train,a climber is parking with the children by a small statue
14398,source7200.txt,-1.0,orig,small children are climbing a statue in a park
14399,answer7200.txt,4.4,test,some children are playing on a statue
14400,source7201.txt,-1.0,orig,there are no children playing on a statue
14401,answer7201.txt,3.7,test,small children are climbing a statue in a park
14402,source7202.txt,-1.0,orig,small children are climbing a statue in a park
14403,answer7202.txt,4.1,train,two children are playing on a statue
14404,source7203.txt,-1.0,orig,a tower is being looked at by a blonde lady
14405,answer7203.txt,5.0,test,a blonde lady is looking at a tower
14406,source7204.txt,-1.0,orig,a blonde lady is looking at a tower
14407,answer7204.txt,4.0,train,there is no blonde lady looking at a tower
14408,source7205.txt,-1.0,orig,a woman is looking at the view of a city
14409,answer7205.txt,4.9,train,the woman is looking at the view of a city
14410,source7206.txt,-1.0,orig,a woman is turning her back from the view of a city
14411,answer7206.txt,3.75,test,a woman is looking at the view of a city
14412,source7207.txt,-1.0,orig,a blonde lady is looking at a tower
14413,answer7207.txt,3.3,test,the woman is looking at the view of a city
14414,source7208.txt,-1.0,orig,a woman is turning her back from the view of a city
14415,answer7208.txt,1.6,train,a blonde lady is looking at a tower
14416,source7209.txt,-1.0,orig,a tower is being looked at by a blonde lady
14417,answer7209.txt,3.3,train,a woman is looking at the view of a city
14418,source7210.txt,-1.0,orig,a woman is looking at the view of a city
14419,answer7210.txt,3.7,train,there is no blonde lady looking at a tower
14420,source7211.txt,-1.0,orig,a blonde lady is looking at a tower
14421,answer7211.txt,2.8,train,a woman is looking at the view of a city
14422,source7212.txt,-1.0,orig,a person is standing on a mountain top
14423,answer7212.txt,4.9,test,somebody is standing on a mountain top
14424,source7213.txt,-1.0,orig,a person is sitting on a mountain top
14425,answer7213.txt,3.7,train,a person is standing on a mountain top
14426,source7214.txt,-1.0,orig,a man is standing on the top of the rocks with clouds behind them
14427,answer7214.txt,4.7,train,one man is standing on the top of the rocks with clouds behind them
14428,source7215.txt,-1.0,orig,a man is standing on the top of the rocks with clouds behind them
14429,answer7215.txt,4.1,test,a person is lying on the top of the rocks with clouds behind them
14430,source7216.txt,-1.0,orig,a man is standing on the top of the rocks with clouds behind them
14431,answer7216.txt,3.5,train,a man is standing behind the rocks with clouds on top of them
14432,source7217.txt,-1.0,orig,a person is standing on a mountain top
14433,answer7217.txt,3.7,train,one man is standing on the top of the rocks with clouds behind them
14434,source7218.txt,-1.0,orig,a person is lying on the top of the rocks with clouds behind them
14435,answer7218.txt,2.4,train,a person is standing on a mountain top
14436,source7219.txt,-1.0,orig,a man is standing behind the rocks with clouds on top of them
14437,answer7219.txt,3.4,test,a person is standing on a mountain top
14438,source7220.txt,-1.0,orig,a man is standing on the top of the rocks with clouds behind them
14439,answer7220.txt,3.1,train,somebody is standing on a mountain top
14440,source7221.txt,-1.0,orig,a man is standing on the top of the rocks with clouds behind them
14441,answer7221.txt,3.4,train,a person is sitting on a mountain top
14442,source7222.txt,-1.0,orig,a man is standing on the top of the rocks with clouds behind them
14443,answer7222.txt,3.5,test,a person is standing on a mountain top
14444,source7223.txt,-1.0,orig,the smiling boy in winter clothes is waving his mittened hands outside the building in the snow
14445,answer7223.txt,5.0,test,a smiling boy in winter clothes is waving his mittened hands outside a building in the snow
14446,source7224.txt,-1.0,orig,a smiling boy in summer clothes is standing still outside a building
14447,answer7224.txt,3.4,test,a smiling boy in winter clothes is waving his mittened hands outside a building in the snow
14448,source7225.txt,-1.0,orig,a child who is young dressed for cold weather is standing outside
14449,answer7225.txt,5.0,test,a young child dressed for cold weather is standing outside
14450,source7226.txt,-1.0,orig,there is no young child dressed for cold weather standing outside
14451,answer7226.txt,3.7,test,a young child dressed for cold weather is standing outside
14452,source7227.txt,-1.0,orig,a smiling boy in winter clothes is waving his mittened hands outside a building in the snow
14453,answer7227.txt,3.9,train,a child who is young dressed for cold weather is standing outside
14454,source7228.txt,-1.0,orig,there is no young child dressed for cold weather standing outside
14455,answer7228.txt,2.4,test,a smiling boy in winter clothes is waving his mittened hands outside a building in the snow
14456,source7229.txt,-1.0,orig,a young child dressed for cold weather is standing outside
14457,answer7229.txt,3.2,train,the smiling boy in winter clothes is waving his mittened hands outside the building in the snow
14458,source7230.txt,-1.0,orig,a smiling boy in summer clothes is standing still outside a building
14459,answer7230.txt,2.9,test,a young child dressed for cold weather is standing outside
14460,source7231.txt,-1.0,orig,a smiling boy in winter clothes is waving his mittened hands outside a building in the snow
14461,answer7231.txt,4.1,test,a young child dressed for cold weather is standing outside
14462,source7232.txt,-1.0,orig,a kid is smiling at the camera and swimming underwater
14463,answer7232.txt,4.7,train,a child is smiling at the camera and swimming underwater
14464,source7233.txt,-1.0,orig,a child is looking seriously at the camera and getting out of a pool
14465,answer7233.txt,3.7,test,a child is smiling at the camera and swimming underwater
14466,source7234.txt,-1.0,orig,a child is playfully swimming underwater in a pool
14467,answer7234.txt,4.5,train,a child is swimming underwater in a pool
14468,source7235.txt,-1.0,orig,a child is swimming underwater in a pool
14469,answer7235.txt,3.2,train,a child is swimming on the water s surface in a pool
14470,source7236.txt,-1.0,orig,a child is playfully swimming underwater in a pool
14471,answer7236.txt,4.1,train,a child is smiling at the camera and swimming underwater
14472,source7237.txt,-1.0,orig,a child is smiling at the camera and swimming underwater
14473,answer7237.txt,3.1,train,a child is swimming on the water s surface in a pool
14474,source7238.txt,-1.0,orig,a child is swimming underwater in a pool
14475,answer7238.txt,4.0,train,a kid is smiling at the camera and swimming underwater
14476,source7239.txt,-1.0,orig,a child is looking seriously at the camera and getting out of a pool
14477,answer7239.txt,3.4,test,a child is swimming underwater in a pool
14478,source7240.txt,-1.0,orig,a child is smiling at the camera and swimming underwater
14479,answer7240.txt,4.1,train,a child is swimming underwater in a pool
14480,source7241.txt,-1.0,orig,a man and a child are kayaking through gentle waters
14481,answer7241.txt,5.0,test,the man and the child are kayaking through gentle waters
14482,source7242.txt,-1.0,orig,a man and a child are kayaking through gentle waters
14483,answer7242.txt,3.1,test,there is no man and child kayaking through gentle waters
14484,source7243.txt,-1.0,orig,a yellow kayak is being ridden by a man and a young boy
14485,answer7243.txt,4.9,train,a man and a young boy are riding in a yellow kayak
14486,source7244.txt,-1.0,orig,a man and a young boy are riding in a yellow kayak
14487,answer7244.txt,3.6,train,a man and a young boy are jumping off of a yellow kayak
14488,source7245.txt,-1.0,orig,a man and a child are kayaking through gentle waters
14489,answer7245.txt,4.4,train,a yellow kayak is being ridden by a man and a young boy
14490,source7246.txt,-1.0,orig,a man and a young boy are jumping off of a yellow kayak
14491,answer7246.txt,3.7,test,a man and a child are kayaking through gentle waters
14492,source7247.txt,-1.0,orig,the man and the child are kayaking through gentle waters
14493,answer7247.txt,3.8,test,a man and a young boy are riding in a yellow kayak
14494,source7248.txt,-1.0,orig,there is no man and child kayaking through gentle waters
14495,answer7248.txt,3.9,train,a man and a young boy are riding in a yellow kayak
14496,source7249.txt,-1.0,orig,a man and a child are kayaking through gentle waters
14497,answer7249.txt,4.4,test,a man and a young boy are riding in a yellow kayak
14498,source7250.txt,-1.0,orig,an american footballer is wearing the red and white strip
14499,answer7250.txt,4.9,train,the american footballer is wearing a red and white strip
14500,source7251.txt,-1.0,orig,the american footballer is not wearing a red and white strip
14501,answer7251.txt,4.0,test,the american footballer is wearing a red and white strip
14502,source7252.txt,-1.0,orig,a person playing football is wearing black armbands
14503,answer7252.txt,4.4,test,a football player is wearing black armbands
14504,source7253.txt,-1.0,orig,a football player is wearing black armbands
14505,answer7253.txt,3.9,test,a football player is taking off black armbands
14506,source7254.txt,-1.0,orig,a person playing football is wearing black armbands
14507,answer7254.txt,3.1,test,the american footballer is wearing a red and white strip
14508,source7255.txt,-1.0,orig,the american footballer is wearing a red and white strip
14509,answer7255.txt,2.6,test,a football player is taking off black armbands
14510,source7256.txt,-1.0,orig,an american footballer is wearing the red and white strip
14511,answer7256.txt,2.4,train,a football player is wearing black armbands
14512,source7257.txt,-1.0,orig,the american footballer is not wearing a red and white strip
14513,answer7257.txt,3.4,train,a football player is wearing black armbands
14514,source7258.txt,-1.0,orig,the american footballer is wearing a red and white strip
14515,answer7258.txt,3.2,test,a football player is wearing black armbands
14516,source7259.txt,-1.0,orig,a dog is running after a ball in the grass
14517,answer7259.txt,4.7,test,a dog is chasing a ball in the grass
14518,source7260.txt,-1.0,orig,there is no dog chasing a ball in the grass
14519,answer7260.txt,3.1,train,a dog is chasing a ball in the grass
14520,source7261.txt,-1.0,orig,a dog is chasing a ball in the grass
14521,answer7261.txt,3.1,test,a dog with a ball is being chased in the grass
14522,source7262.txt,-1.0,orig,a dog is chasing a ball on the grass
14523,answer7262.txt,4.9,train,a ball is being chased by a dog on the grass
14524,source7263.txt,-1.0,orig,a dog is chasing a ball on the grass
14525,answer7263.txt,3.7,train,a dog is losing a ball on the grass
14526,source7264.txt,-1.0,orig,a dog is chasing a ball in the grass
14527,answer7264.txt,4.7,train,a ball is being chased by a dog on the grass
14528,source7265.txt,-1.0,orig,a dog is chasing a ball in the grass
14529,answer7265.txt,4.1,train,a dog is losing a ball on the grass
14530,source7266.txt,-1.0,orig,a dog is running after a ball in the grass
14531,answer7266.txt,4.7,train,a dog is chasing a ball on the grass
14532,source7267.txt,-1.0,orig,a dog is chasing a ball on the grass
14533,answer7267.txt,3.4,test,there is no dog chasing a ball in the grass
14534,source7268.txt,-1.0,orig,a dog with a ball is being chased in the grass
14535,answer7268.txt,3.6,train,a dog is chasing a ball on the grass
14536,source7269.txt,-1.0,orig,a dog is chasing a ball on the grass
14537,answer7269.txt,4.9,train,a dog is chasing a ball in the grass
14538,source7270.txt,-1.0,orig,a red dog is excitedly jumping up and catching a tennis ball in its mouth
14539,answer7270.txt,4.8,test,a red dog is jumping and catching a tennis ball in its mouth
14540,source7271.txt,-1.0,orig,a red dog is sitting and dropping a tennis ball from its mouth
14541,answer7271.txt,4.1,test,a red dog is jumping and catching a tennis ball in its mouth
14542,source7272.txt,-1.0,orig,a tan dog is jumping up and catching a tennis ball
14543,answer7272.txt,4.9,test,a dog with a tan coat is jumping up and catching a tennis ball
14544,source7273.txt,-1.0,orig,a tan dog is jumping up and catching a tennis ball
14545,answer7273.txt,3.3,train,there is no tan dog jumping up and catching a tennis ball
14546,source7274.txt,-1.0,orig,a red dog is jumping and catching a tennis ball in its mouth
14547,answer7274.txt,3.7,train,a dog with a tan coat is jumping up and catching a tennis ball
14548,source7275.txt,-1.0,orig,there is no tan dog jumping up and catching a tennis ball
14549,answer7275.txt,3.4,test,a red dog is jumping and catching a tennis ball in its mouth
14550,source7276.txt,-1.0,orig,a red dog is excitedly jumping up and catching a tennis ball in its mouth
14551,answer7276.txt,4.0,test,a tan dog is jumping up and catching a tennis ball
14552,source7277.txt,-1.0,orig,a tan dog is jumping up and catching a tennis ball
14553,answer7277.txt,3.1,test,a red dog is sitting and dropping a tennis ball from its mouth
14554,source7278.txt,-1.0,orig,a red dog is jumping and catching a tennis ball in its mouth
14555,answer7278.txt,3.9,train,a tan dog is jumping up and catching a tennis ball
14556,source7279.txt,-1.0,orig,a man is sitting on a train and resting his hand against his face
14557,answer7279.txt,4.9,test,the man is sitting on the train and resting his hand against his face
14558,source7280.txt,-1.0,orig,a man is sitting on a train and resting his hand against his face
14559,answer7280.txt,3.4,train,a man is standing on a train and resting his hand on his lap
14560,source7281.txt,-1.0,orig,the bearded man is sitting on a train
14561,answer7281.txt,4.0,test,the hairy man is sitting on a train
14562,source7282.txt,-1.0,orig,the bearded man is not sitting on a train
14563,answer7282.txt,3.3,test,the bearded man is sitting on a train
14564,source7283.txt,-1.0,orig,a man is sitting on a train and resting his hand against his face
14565,answer7283.txt,3.2,train,the hairy man is sitting on a train
14566,source7284.txt,-1.0,orig,a man is sitting on a train and resting his hand against his face
14567,answer7284.txt,2.1,train,the bearded man is not sitting on a train
14568,source7285.txt,-1.0,orig,the bearded man is sitting on a train
14569,answer7285.txt,3.3,test,the man is sitting on the train and resting his hand against his face
14570,source7286.txt,-1.0,orig,a man is standing on a train and resting his hand on his lap
14571,answer7286.txt,3.0,test,the bearded man is sitting on a train
14572,source7287.txt,-1.0,orig,a man is sitting on a train and resting his hand against his face
14573,answer7287.txt,3.8,train,the bearded man is sitting on a train
14574,source7288.txt,-1.0,orig,a small child is showing excitement on a swing set at the park
14575,answer7288.txt,4.8,test,a small child is showing excitement on a set of swings at the park
14576,source7289.txt,-1.0,orig,a small child is showing excitement on a swing set at the park
14577,answer7289.txt,3.8,test,a small child is showing boredom on a swing set at the park
14578,source7290.txt,-1.0,orig,the show for the small child is being set on an exciting swing at the park
14579,answer7290.txt,2.9,train,a small child is showing excitement on a swing set at the park
14580,source7291.txt,-1.0,orig,the little girl is swinging and the woman is standing behind her
14581,answer7291.txt,4.9,train,the girl who is little is swinging and the woman is standing behind
14582,source7292.txt,-1.0,orig,the little girl is not swinging and the woman is not standing behind her
14583,answer7292.txt,3.1,train,the little girl is swinging and the woman is standing behind her
14584,source7293.txt,-1.0,orig,the little girl is swinging and the woman is standing behind her
14585,answer7293.txt,3.4,test,the girl is standing behind the little woman who is swinging
14586,source7294.txt,-1.0,orig,a small child is showing excitement on a swing set at the park
14587,answer7294.txt,3.6,train,the girl who is little is swinging and the woman is standing behind
14588,source7295.txt,-1.0,orig,a small child is showing excitement on a swing set at the park
14589,answer7295.txt,3.6,test,the little girl is not swinging and the woman is not standing behind her
14590,source7296.txt,-1.0,orig,a small child is showing excitement on a swing set at the park
14591,answer7296.txt,2.5,test,the girl is standing behind the little woman who is swinging
14592,source7297.txt,-1.0,orig,a small child is showing excitement on a set of swings at the park
14593,answer7297.txt,3.115,train,the little girl is swinging and the woman is standing behind her
14594,source7298.txt,-1.0,orig,a small child is showing boredom on a swing set at the park
14595,answer7298.txt,3.0,train,the little girl is swinging and the woman is standing behind her
14596,source7299.txt,-1.0,orig,the show for the small child is being set on an exciting swing at the park
14597,answer7299.txt,3.3,test,the little girl is swinging and the woman is standing behind her
14598,source7300.txt,-1.0,orig,the little girl is swinging and the woman is standing behind her
14599,answer7300.txt,2.9,train,a small child is showing excitement on a swing set at the park
14600,source7301.txt,-1.0,orig,a man is performing a trick on a surfboard in the water
14601,answer7301.txt,4.8,train,a person is performing a trick on a surfboard in the water
14602,source7302.txt,-1.0,orig,a man is falling off a surfboard in the water
14603,answer7302.txt,3.6,test,a man is performing a trick on a surfboard in the water
14604,source7303.txt,-1.0,orig,a surfer is riding the wave
14605,answer7303.txt,4.8,train,the wave is being ridden by a surfer
14606,source7304.txt,-1.0,orig,there is no surfer riding the wave
14607,answer7304.txt,3.8,test,a surfer is riding the wave
14608,source7305.txt,-1.0,orig,a surfer is riding the wave
14609,answer7305.txt,4.6,train,a rider is surfing the wave
14610,source7306.txt,-1.0,orig,a man is performing a trick on a surfboard in the water
14611,answer7306.txt,3.9,test,the wave is being ridden by a surfer
14612,source7307.txt,-1.0,orig,there is no surfer riding the wave
14613,answer7307.txt,3.0,train,a man is performing a trick on a surfboard in the water
14614,source7308.txt,-1.0,orig,a rider is surfing the wave
14615,answer7308.txt,4.4,train,a man is performing a trick on a surfboard in the water
14616,source7309.txt,-1.0,orig,a person is performing a trick on a surfboard in the water
14617,answer7309.txt,3.7,test,a surfer is riding the wave
14618,source7310.txt,-1.0,orig,a surfer is riding the wave
14619,answer7310.txt,3.5,train,a man is falling off a surfboard in the water
14620,source7311.txt,-1.0,orig,a surfer is riding the wave
14621,answer7311.txt,3.6,test,a man is performing a trick on a surfboard in the water
14622,source7312.txt,-1.0,orig,the group of people is sitting in a dim room
14623,answer7312.txt,4.9,train,the group of people is sitting in a room which is dim
14624,source7313.txt,-1.0,orig,the group of people is not sitting in a dim room
14625,answer7313.txt,3.7,test,the group of people is sitting in a dim room
14626,source7314.txt,-1.0,orig,the group of people is sitting in a dim room
14627,answer7314.txt,3.5,train,the group of dim people is sitting in a room
14628,source7315.txt,-1.0,orig,a man and two women in a dark room are sitting at a table with candles
14629,answer7315.txt,4.9,test,a man and two women in a darkened room are sitting at a table with candles
14630,source7316.txt,-1.0,orig,a man and two women are standing in a bright room by a table with candles
14631,answer7316.txt,4.2,train,a man and two women in a darkened room are sitting at a table with candles
14632,source7317.txt,-1.0,orig,a man and two women in a dark room are sitting at a table with candles
14633,answer7317.txt,3.6,train,the group of people is sitting in a dim room
14634,source7318.txt,-1.0,orig,a man and two women are standing in a bright room by a table with candles
14635,answer7318.txt,3.1,train,the group of people is sitting in a dim room
14636,source7319.txt,-1.0,orig,a man and two women in a darkened room are sitting at a table with candles
14637,answer7319.txt,4.5,test,the group of people is sitting in a room which is dim
14638,source7320.txt,-1.0,orig,a man and two women in a darkened room are sitting at a table with candles
14639,answer7320.txt,3.8,train,the group of people is not sitting in a dim room
14640,source7321.txt,-1.0,orig,a man and two women in a darkened room are sitting at a table with candles
14641,answer7321.txt,2.5,train,the group of dim people is sitting in a room
14642,source7322.txt,-1.0,orig,a man and two women in a darkened room are sitting at a table with candles
14643,answer7322.txt,3.7,train,the group of people is sitting in a dim room
14644,source7323.txt,-1.0,orig,a man in a white shirt and sunglasses and a man in a black shirt and sunglasses are sitting at a table with four bottles of beer
14645,answer7323.txt,4.9,train,a man in a white shirt and sunglasses and a man in a black shirt and sunglasses are sitting at a table with four beer bottles
14646,source7324.txt,-1.0,orig,a man in a white shirt and sunglasses and a man in a black shirt and sunglasses are sitting at a table with four beer bottles
14647,answer7324.txt,2.8,test,there are no men sitting at the table with four beer bottles
14648,source7325.txt,-1.0,orig,two guys are sitting around a table and holding beers in their hands
14649,answer7325.txt,4.6,train,two blokes are sitting around a table and holding beers in their hands
14650,source7326.txt,-1.0,orig,two guys are standing by a table and putting some beers down on it
14651,answer7326.txt,3.7,test,two guys are sitting around a table and holding beers in their hands
14652,source7327.txt,-1.0,orig,two blokes are sitting around a table and holding beers in their hands
14653,answer7327.txt,4.0,train,a man in a white shirt and sunglasses and a man in a black shirt and sunglasses are sitting at a table with four beer bottles
14654,source7328.txt,-1.0,orig,a man in a white shirt and sunglasses and a man in a black shirt and sunglasses are sitting at a table with four beer bottles
14655,answer7328.txt,3.4,test,two guys are standing by a table and putting some beers down on it
14656,source7329.txt,-1.0,orig,two guys are sitting around a table and holding beers in their hands
14657,answer7329.txt,3.8,train,a man in a white shirt and sunglasses and a man in a black shirt and sunglasses are sitting at a table with four bottles of beer
14658,source7330.txt,-1.0,orig,two guys are sitting around a table and holding beers in their hands
14659,answer7330.txt,3.0,test,there are no men sitting at the table with four beer bottles
14660,source7331.txt,-1.0,orig,two guys are sitting around a table and holding beers in their hands
14661,answer7331.txt,4.1,train,a man in a white shirt and sunglasses and a man in a black shirt and sunglasses are sitting at a table with four beer bottles
14662,source7332.txt,-1.0,orig,the dog is chasing the ball
14663,answer7332.txt,5.0,train,a dog is chasing a ball
14664,source7333.txt,-1.0,orig,a dog is chasing a ball
14665,answer7333.txt,3.6,train,there is no dog chasing a ball
14666,source7334.txt,-1.0,orig,a blue ball is being caught by the dog
14667,answer7334.txt,4.9,test,the dog is catching a blue ball
14668,source7335.txt,-1.0,orig,the dog is catching a blue ball
14669,answer7335.txt,3.815,test,the dog is not catching a blue ball
14670,source7336.txt,-1.0,orig,a dog is chasing a ball
14671,answer7336.txt,3.7,test,a blue ball is being caught by the dog
14672,source7337.txt,-1.0,orig,a dog is chasing a ball
14673,answer7337.txt,3.4,train,the dog is not catching a blue ball
14674,source7338.txt,-1.0,orig,the dog is catching a blue ball
14675,answer7338.txt,3.8,train,the dog is chasing the ball
14676,source7339.txt,-1.0,orig,there is no dog chasing a ball
14677,answer7339.txt,3.3,train,the dog is catching a blue ball
14678,source7340.txt,-1.0,orig,the dog is catching a blue ball
14679,answer7340.txt,3.9,test,a dog is chasing a ball
14680,source7341.txt,-1.0,orig,a person is wearing a red jacket and carefully holding a beer
14681,answer7341.txt,4.6,test,a person is wearing a red jacket and holding a beer
14682,source7342.txt,-1.0,orig,a person is shirtless and is putting down the beer
14683,answer7342.txt,2.2,train,a person is wearing a red jacket and holding a beer
14684,source7343.txt,-1.0,orig,the woman is wearing a red jacket and holding a glass in front of the man in a t shirt which is white
14685,answer7343.txt,5.0,train,the woman is wearing a red jacket and holding a glass in front of the man in a white t shirt
14686,source7344.txt,-1.0,orig,the woman is wearing a red jacket and holding a glass in front of the man in a white t shirt
14687,answer7344.txt,4.0,test,the woman is not wearing a red jacket and is not holding a glass in front of the man in a white t shirt
14688,source7345.txt,-1.0,orig,the woman is wearing a red jacket and holding a glass in front of the man in a white t shirt
14689,answer7345.txt,3.5,train,the woman is holding a white jacket and a red glass in front of the man wearing a t shirt
14690,source7346.txt,-1.0,orig,a person is wearing a red jacket and holding a beer
14691,answer7346.txt,3.3,test,the woman is wearing a red jacket and holding a glass in front of the man in a t shirt which is white
14692,source7347.txt,-1.0,orig,the woman is not wearing a red jacket and is not holding a glass in front of the man in a white t shirt
14693,answer7347.txt,2.4,train,a person is wearing a red jacket and holding a beer
14694,source7348.txt,-1.0,orig,the woman is holding a white jacket and a red glass in front of the man wearing a t shirt
14695,answer7348.txt,2.8,test,a person is wearing a red jacket and holding a beer
14696,source7349.txt,-1.0,orig,the woman is wearing a red jacket and holding a glass in front of the man in a white t shirt
14697,answer7349.txt,3.7,train,a person is wearing a red jacket and carefully holding a beer
14698,source7350.txt,-1.0,orig,the woman is wearing a red jacket and holding a glass in front of the man in a white t shirt
14699,answer7350.txt,2.1,train,a person is shirtless and is putting down the beer
14700,source7351.txt,-1.0,orig,a person is wearing a red jacket and holding a beer
14701,answer7351.txt,3.3,train,the woman is wearing a red jacket and holding a glass in front of the man in a white t shirt
14702,source7352.txt,-1.0,orig,two brown dogs are playing with a frisbee in the water
14703,answer7352.txt,4.9,train,two brown dogs are playing with the frisbee in the water
14704,source7353.txt,-1.0,orig,two brown dogs are playing with a frisbee in the water
14705,answer7353.txt,3.8,train,two brown dogs are leaving a frisbee in the water
14706,source7354.txt,-1.0,orig,two dogs are battling for a frisbee in a lake
14707,answer7354.txt,4.9,train,two dogs are fighting for a frisbee in a lake
14708,source7355.txt,-1.0,orig,there are no dogs fighting for a frisbee in a lake
14709,answer7355.txt,4.4,train,two dogs are fighting for a frisbee in a lake
14710,source7356.txt,-1.0,orig,two dogs are battling for a frisbee in a lake
14711,answer7356.txt,4.4,test,two brown dogs are playing with a frisbee in the water
14712,source7357.txt,-1.0,orig,there are no dogs fighting for a frisbee in a lake
14713,answer7357.txt,3.9,train,two brown dogs are playing with a frisbee in the water
14714,source7358.txt,-1.0,orig,two brown dogs are playing with the frisbee in the water
