File,Class,Datatype,Text
source5306.txt,-1.0,orig,Two people are together and one is using a piece of clothing in a different way than intended.
answer5306.txt,0.2,test,People making a structure out of cards.
source5307.txt,-1.0,orig,Five people are outside.
answer5307.txt,3.0,test,There are four people outside.
source5308.txt,-1.0,orig,The young people are wearing jeans with their red and green shirts.
answer5308.txt,1.8,test,Girls are holding hands in blue clothes
source5309.txt,-1.0,orig,At least one of the three women is talking to the others.
answer5309.txt,0.6,test,A man is demonstrating how to work with clay while at least two people observe.
source5310.txt,-1.0,orig,A man in a suit jacket is sitting on a red couch with a cat.
answer5310.txt,0.6,test,A dog has a sweater on.
source5311.txt,-1.0,orig,A person is standing in front of a building holding aloft some plywood
answer5311.txt,0.2,test,Sculptor applying concrete to large statue of human figure standing with no head.
source5312.txt,-1.0,orig,The man is short hair.
answer5312.txt,0.6,test,A boy with dark hair is in water and is looking up.
source5313.txt,-1.0,orig,There is a child with a ball
answer5313.txt,0.2,test,A pole is behind a person that is playing peekaboo with a child.
source5314.txt,-1.0,orig,A boy is about to take a picture.
answer5314.txt,1.0,test,A woman is about to paint.
source5315.txt,-1.0,orig,A man working in a foundry.
answer5315.txt,3.4,test,a man working at the steel mill
source5316.txt,-1.0,orig,The girl is young and cheery.
answer5316.txt,1.4,test,The young woman is flirting with the young boy.
source5317.txt,-1.0,orig,The two men are about to compete in a match.
answer5317.txt,2.0,test,the men are about to score in a water polo tournament
source5318.txt,-1.0,orig,A man and a girl are watching cartoons at home
answer5318.txt,2.8,test,A man eats popcorn while watching cartoons late one night.
source5319.txt,-1.0,orig,two men sit on a bench.
answer5319.txt,3.2,test,Three men sit on a bench.
source5320.txt,-1.0,orig,There is nothing on the side of the road.
answer5320.txt,0.8,test,The road is long.
source5321.txt,-1.0,orig,A man wearing a white shirt and red and black shorts is running on the sidewalk.
answer5321.txt,1.8,test,a young man wearing a white t-shirt and green and black shorts standing on a stump.
source5322.txt,-1.0,orig,A dog is resting on the stairs.
answer5322.txt,2.2,test,A dog under the stairs
source5323.txt,-1.0,orig,Two people are doing a demonstration at a renaissance fair.
answer5323.txt,4.2,test,Two women give a demonstration at a Renaissance Fair.
source5324.txt,-1.0,orig,A guy is sitting on the couch watching TV
answer5324.txt,5.0,test,Some guy sitting on a couch watching television.
source5325.txt,-1.0,orig,A girl is taking a photo.
answer5325.txt,1.2,test,A woman is posing for a Christmas card.
source5326.txt,-1.0,orig,An old guy is working on his farm and a cow kicks him.
answer5326.txt,2.8,test,A man is working on his farm.
source5327.txt,-1.0,orig,a girl is talking on her phone.
answer5327.txt,4.4,test,A girl is talking to her dad on a cellphone.
source5328.txt,-1.0,orig,One person is holding an umbrella.
answer5328.txt,4.4,test,One person wields an umbrella.
source5329.txt,-1.0,orig,A group of kids having a good time.
answer5329.txt,3.6,test,A group of teenagers jumping and having a good time.
source5330.txt,-1.0,orig,The man is playing the drums for his mom.
answer5330.txt,1.2,test,A man is playing his guitar at Joe's Cafe.
source5331.txt,-1.0,orig,The person is making a blanket.
answer5331.txt,1.4,test,Someone is on a blanket.
source5332.txt,-1.0,orig,The woman has a orange shirt.
answer5332.txt,3.4,test,The man has a orange shirt.
source5333.txt,-1.0,orig,The kids are stealing from a store.
answer5333.txt,0.8,test,The two kids look at the products sold inside the subway shop.
source5334.txt,-1.0,orig,A baby boy is happy to see his mother.
answer5334.txt,2.8,test,The baby boy wants his mother.
source5335.txt,-1.0,orig,A girl is close to a boy whose face is not shown.
answer5335.txt,3.2,test,A boy is very close to a girl.
source5336.txt,-1.0,orig,Two male children cleaning up leaves in a parking lot.
answer5336.txt,1.6,test,Six children are cleaning a room.
source5337.txt,-1.0,orig,A cook is making food.
answer5337.txt,5.0,test,There is a cook preparing food.
source5338.txt,-1.0,orig,Two men are with a young child.
answer5338.txt,3.6,test,Two men are helping a boy.
source5339.txt,-1.0,orig,People skiing cross country.
answer5339.txt,3.6,test,Two skiing people are doing cross country skiing.
source5340.txt,-1.0,orig,A man making balloon animals for two children on a street corner.
answer5340.txt,0.4,test,A dog taking a poop in the street.
source5341.txt,-1.0,orig,A girl is going to class.
answer5341.txt,1.8,test,A kid is talking in class.
source5342.txt,-1.0,orig,The men are trying to make some money.
answer5342.txt,1.2,test,The women are trying to sell something to the individual.
source5343.txt,-1.0,orig,Three people are waiting for the rain to stop.
answer5343.txt,1.2,test,People are waiting for the fireworks to start.
source5344.txt,-1.0,orig,A dog and sheep run together.
answer5344.txt,2.2,test,A dog prepares to herd three sheep with horns.
source5345.txt,-1.0,orig,People gathered together in a room.
answer5345.txt,5.0,test,People gathered in a room.
source5346.txt,-1.0,orig,A woman is painting her wall white.
answer5346.txt,2.6,test,The woman in overalls paints a picture for her wall.
source5347.txt,-1.0,orig,Men are trying to remove oil from a body of water.
answer5347.txt,0.0,test,Adding aspirin to the water could kill the plant.
source5348.txt,-1.0,orig,The woman is wearing red.
answer5348.txt,2.8,test,The woman is wearing yellow.
source5349.txt,-1.0,orig,A man is doing a wheelie on his motorcycle.
answer5349.txt,3.2,test,A man is doing a stunt on his bicycle.
source5350.txt,-1.0,orig,4 people are riding bikes
answer5350.txt,1.6,test,Ten people riding ATVs.
source5351.txt,-1.0,orig,A person is doing very well on their skateboard.
answer5351.txt,0.2,test,A yellow vested person is doing road work.
source5352.txt,-1.0,orig,The construction workers are sitting down to eat lunch.
answer5352.txt,3.8,test,Two workers are sitting next to pipes eating lunch
source5353.txt,-1.0,orig,A group of people in the middle of the desert.
answer5353.txt,4.0,test,A group of people living in the desert
source5354.txt,-1.0,orig,Six kids are going swimming.
answer5354.txt,2.8,test,Two kids are swimming.
source5355.txt,-1.0,orig,People are getting their clothes cleaned.
answer5355.txt,5.0,test,people getting their dirty clothes cleaned
source5356.txt,-1.0,orig,A group of children are singing and playing instruments
answer5356.txt,3.4,test,The children are holding musical instruments.
source5357.txt,-1.0,orig,A group of police officers are wearing protection.
answer5357.txt,2.8,test,A group of people are wearing police uniforms conducting an arrest.
source5358.txt,-1.0,orig,the woman is going to a wedding.
answer5358.txt,1.4,test,the man is planning to shoot a wedding
source5359.txt,-1.0,orig,She is putting away the bike.
answer5359.txt,1.2,test,The child's bike got wet.
source5360.txt,-1.0,orig,A man walks a dog.
answer5360.txt,3.2,test,A soldier walks a dog.
source5361.txt,-1.0,orig,A girl is mowing the grass with a lawn mower.
answer5361.txt,3.0,test,A shirtless woman is operating a lawn mower.
source5362.txt,-1.0,orig,Two officers are on horses.
answer5362.txt,2.2,test,The two officers are driving
source5363.txt,-1.0,orig,The lady is selling things.
answer5363.txt,2.0,test,The lady looks sad because no one is buying her wares.
source5364.txt,-1.0,orig,Birds are flying at a beach.
answer5364.txt,3.8,test,A flock of birds hovered over the sandy beach.
source5365.txt,-1.0,orig,People waiting.
answer5365.txt,1.6,test,people walk home
source5366.txt,-1.0,orig,A man and a woman laughing.
answer5366.txt,4.8,test,A man is laughing with a woman
source5367.txt,-1.0,orig,The man is getting his boat clean to take it out on the water.
answer5367.txt,1.2,test,He is about to run into the boat
source5368.txt,-1.0,orig,Two sheep are in a field.
answer5368.txt,2.4,test,2 Cows are in a field.
source5369.txt,-1.0,orig,A woman is enjoying the summer weather.
answer5369.txt,1.8,test,A wet child enjoys the summer.
source5370.txt,-1.0,orig,A man has a driver's license.
answer5370.txt,2.6,test,The girl has a driver's license
source5371.txt,-1.0,orig,People on motorcycles ride around a racetrack
answer5371.txt,3.8,test,People on motorcycles wearing racing gear ride around a racetrack
source5372.txt,-1.0,orig,A man with a crutch lying on the ground.
answer5372.txt,1.2,test,A man is standing on the ground with a paintbrush
source5373.txt,-1.0,orig,it is picture day for the boys
answer5373.txt,0.2,test,The kids are at the theater watching a movie.
source5374.txt,-1.0,orig,Two women walk down the sidewalk in the afternoon.
answer5374.txt,3.8,test,Two women walk down the sidewalk to the store.
source5375.txt,-1.0,orig,A man spent his time with his son.
answer5375.txt,2.4,test,A man has his son on his back
source5376.txt,-1.0,orig,Two women are gossiping by a fence.
answer5376.txt,0.4,test,A group of dark-skinned people are walking past barbed wire.
source5377.txt,-1.0,orig,The zombies are eating flesh together.
answer5377.txt,3.4,test,Zombies parading around eating brains.
source5378.txt,-1.0,orig,A group of people are sitting at a beach watching the Blue Angels.
answer5378.txt,4.2,test,A group of people are sitting at at a beach on towels watching the Blue Angels.
source5379.txt,-1.0,orig,Two people make coffee.
answer5379.txt,2.4,test,Three people are meeting for coffee.
source5380.txt,-1.0,orig,The old woman in shorts and a white t-shirt is standing on a path watching children play.
answer5380.txt,0.8,test,A young girl with dirt on her face and a red child's bike is in the background.
source5381.txt,-1.0,orig,A line of motor bikes are parked in the middle of a street.
answer5381.txt,4.4,test,A line of scooters are parking in the middle of a street.
source5382.txt,-1.0,orig,A man holding a dog.
answer5382.txt,3.0,test,A man holding a cat.
source5383.txt,-1.0,orig,Some dogs running through the park.
answer5383.txt,2.0,test,The cats are running through the grass.
source5384.txt,-1.0,orig,The players are kicking each other while attempting to kick the ball.
answer5384.txt,3.0,test,The two boys are playing kick ball back and forth to each other.
source5385.txt,-1.0,orig,Three boys are running.
answer5385.txt,2.2,test,Two girls are running.
source5386.txt,-1.0,orig,A woman in a green shirt and white pants golfs on the green.
answer5386.txt,1.8,test,A little girl in a white blouse and blue pants frolics on the grass.
source5387.txt,-1.0,orig,A man in a green shirt and black hat playing a guitar on stage.
answer5387.txt,2.8,test,A man in a white shirt and hat playing a guitar.
source5388.txt,-1.0,orig,A white hooded woman is using a magnifying glass to look at a booklet.
answer5388.txt,2.8,test,A black hooded man is using a large magnifying glass to look at a booklet.
source5389.txt,-1.0,orig,People are running a marathon
answer5389.txt,5.0,test,the people are running a marathon
source5390.txt,-1.0,orig,A group of people are on the water.
answer5390.txt,2.2,test,A group of people are nervous about crossing the water.
source5391.txt,-1.0,orig,A group of kids are having a sleepover.
answer5391.txt,1.2,test,A group of kids are having a jumping contest.
source5392.txt,-1.0,orig,A man is wearing a uniform.
answer5392.txt,1.6,test,The person is wearing a fedora.
source5393.txt,-1.0,orig,A man and a woman watch a movie together.
answer5393.txt,2.8,test,A woman and a man embrace while watching a horror movie.
source5394.txt,-1.0,orig,A man in a white shirt and blue pants is talking with a woman in a pink shirt.
answer5394.txt,1.8,test,A man in a blue dress shirt.
source5395.txt,-1.0,orig,The family is playing a game together.
answer5395.txt,2.6,test,A couple is playing the game of Life.
source5396.txt,-1.0,orig,There is a woman with a full head of hair.
answer5396.txt,0.2,test,The head of a child with dark glasses is in focus.
source5397.txt,-1.0,orig,A kid sitting on a soccer ball at the park.
answer5397.txt,4.2,test,A kid sits on a soccer ball outside.
source5398.txt,-1.0,orig,A bald man with a red beard holds his hand near his mouth.
answer5398.txt,2.2,test,A man in a brown coat rubs his nose.
source5399.txt,-1.0,orig,One dog is chasing the other.
answer5399.txt,1.6,test,The dog is chasing the geese.
source5400.txt,-1.0,orig,2 young girls are sitting in front of a bookcase and 1 is reading a book.
answer5400.txt,0.8,test,Small child playing with letter P
source5401.txt,-1.0,orig,A brown dog is jumping
answer5401.txt,5.0,test,A brown dog is jumping.
source5402.txt,-1.0,orig,A group of people are wearing orange shirts.
answer5402.txt,1.2,test,A group of teenagers in red shirts are smiling.
source5403.txt,-1.0,orig, it will depend on the school.
answer5403.txt,3.0,test,In the US
source5404.txt,-1.0,orig,There is also a Youtube-Version of the film.
answer5404.txt,0.0,test,There's also what the string is made of.
source5405.txt,-1.0,orig,You can do it
answer5405.txt,0.0,test,You also imply you may not be paid if they cannot place you with a client.
source5406.txt,-1.0,orig,I have this habit as well.
answer5406.txt,2.0,test,I did this one time as well.
source5407.txt,-1.0,orig, which is what you want.
answer5407.txt,0.0,test,You just have to base your answer on what you do know
source5408.txt,-1.0,orig,You don't have to worry.
answer5408.txt,5.0,test,You do not need to worry.
source5409.txt,-1.0,orig,You should do what it says.
answer5409.txt,3.0,test,You should do it.
source5410.txt,-1.0,orig,You should listen to your boss
answer5410.txt,2.0,test,You should just ask your boss what he wants you to do.
source5411.txt,-1.0,orig,You have to decide how much you want to demand
answer5411.txt,0.0,test,You need to read a lot to know what you like and what you don't.
source5412.txt,-1.0,orig,i think it depends what you want:
answer5412.txt,2.0,test,It depends on what you want to have in your tank.
source5413.txt,-1.0,orig, too.
answer5413.txt,5.0,test,You can do it
source5414.txt,-1.0,orig,You can do it
answer5414.txt,1.0,test,You should do it.
source5415.txt,-1.0,orig,You have to know what you want to do.
answer5415.txt,4.0,test,You have to decide what you want to get out of this.
source5416.txt,-1.0,orig,I have two suggestions for you:
answer5416.txt,4.0,test,I have few suggestions for you:
source5417.txt,-1.0,orig,You will have to start with the clinic.
answer5417.txt,1.0,test,You want to start in the room that is the largest to make sure you have the straightest start.
source5418.txt,-1.0,orig, but the key is to speak up.
answer5418.txt,1.0,test,if you don't want to derail the meeting
source5419.txt,-1.0,orig,"My answer to your question is ""Probably Not""."
answer5419.txt,1.0,test,Unfortunately the answer to your question is we simply do not know.
source5420.txt,-1.0,orig,Start them as early as possible.
answer5420.txt,4.0,test,As soon as possible.
source5421.txt,-1.0,orig, which is what you want.
answer5421.txt,1.0,test,You just have to base your answer on what you do know
source5422.txt,-1.0,orig,The answer to both of your questions is yes.
answer5422.txt,5.0,test,The answer to both questions is: Yes.
source5423.txt,-1.0,orig,I'll answer this question:
answer5423.txt,4.0,test,To give this an answer:
source5424.txt,-1.0,orig,Sorry
answer5424.txt,4.0,test,Unfortunately the answer to your question is we simply do not know.
source5425.txt,-1.0,orig,"I always go by the rule ""When in doubt"
answer5425.txt,4.0,test,The rule - When in doubt throw it out!
source5426.txt,-1.0,orig,This sound like a very bad idea.
answer5426.txt,4.0,test,This is not a good idea.
source5427.txt,-1.0,orig, it's probably a good idea to renew your passport.
answer5427.txt,3.0,test,Yes
source5428.txt,-1.0,orig,It depends on the meat and how it's cut.
answer5428.txt,4.0,test,It probably depends on the cut of meat.
source5429.txt,-1.0,orig,It's a good question.
answer5429.txt,0.0,test,It's not a good idea.
source5430.txt,-1.0,orig,It's much better to ask.
answer5430.txt,0.0,test,It's pretty much up to you.
source5431.txt,-1.0,orig, there is a reason for it.
answer5431.txt,1.0,test,Yes
source5432.txt,-1.0,orig,Have you tried asking?
answer5432.txt,4.0,test,Have you tried asking your employees?
source5433.txt,-1.0,orig,You are making this too complicated.
answer5433.txt,5.0,test,You guys are making this all WAAAAAY too complicated.
source5434.txt,-1.0,orig,You have no need to do anything.
answer5434.txt,2.0,test,You don't have to know.
source5435.txt,-1.0,orig,There are two possible causes for this:
answer5435.txt,4.0,test,There are two things to consider:
source5436.txt,-1.0,orig,It seems to work.
answer5436.txt,0.0,test,Work into it slowly.
source5437.txt,-1.0,orig,You can buy it on ebay for $25 and up.
answer5437.txt,2.0,test,You can buy it on amazon for $5.
source5438.txt,-1.0,orig, as the coffee is acidic.
answer5438.txt,1.0,test,The coffee simply picks up the aluminum from the pot
source5439.txt,-1.0,orig,There are two traditional ways to bend wood:
answer5439.txt,0.0,test,There are two ways to start with: plunging and dripping.
source5440.txt,-1.0,orig,My advice would be to try a variety of coffees that you can afford and find one you like.
answer5440.txt,2.0,test,You might have to try a variety before you find one that clicks with him.
source5441.txt,-1.0,orig,It is not a good idea.
answer5441.txt,5.0,test,It's not a good idea.
source5442.txt,-1.0,orig, which is what you want.
answer5442.txt,1.0,test,You just have to base your answer on what you do know
source5443.txt,-1.0,orig, you should mention your experience.
answer5443.txt,3.0,test,Yes
source5444.txt,-1.0,orig,Can you do this?
answer5444.txt,2.0,test,From what I understand this is what you can do :
source5445.txt,-1.0,orig,Take a look at this: 
answer5445.txt,5.0,test,Take a look at these:
source5446.txt,-1.0,orig,I'd say it depends on the ultimate outcome you want?
answer5446.txt,2.0,test,I'd say it primarily depends on two things:
source5447.txt,-1.0,orig,Not much you can do besides:
answer5447.txt,1.0,test,Some of what you can do:
source5448.txt,-1.0,orig,But it is not a good idea.
answer5448.txt,5.0,test,This is not a good idea.
source5449.txt,-1.0,orig, but I'd like to add a map for Switzerland:
answer5449.txt,0.0,test,The answers so far are already good
source5450.txt,-1.0,orig,I had a similar situation.
answer5450.txt,5.0,test,I was in a similar situation.
source5451.txt,-1.0,orig,I had this same problem.
answer5451.txt,5.0,test,I've had this same problem.
source5452.txt,-1.0,orig,There is no quarantine period.
answer5452.txt,0.0,test,There is no maximum.
source5453.txt,-1.0,orig,I am not sure this question would have made much sense to the Romans themselves.
answer5453.txt,2.0,test,I am not sure this is the right site for the question.
source5454.txt,-1.0,orig, and where you want to do it.
answer5454.txt,4.0,test,It depends on what you want to do next
source5455.txt,-1.0,orig,Yes
answer5455.txt,0.0,test,You need to read a lot to know what you like and what you don't.
source5456.txt,-1.0,orig,No you are not.
answer5456.txt,2.0,test,You are not disclosing key info.
source5457.txt,-1.0,orig, and where you want to do it.
answer5457.txt,3.0,test,It depends on what you want to do next
source5458.txt,-1.0,orig, which is what you want.
answer5458.txt,0.0,test,You just have to base your answer on what you do know
source5459.txt,-1.0,orig, and where you want to do it.
answer5459.txt,3.0,test,It depends on what you want to do next
source5460.txt,-1.0,orig,This is a big problem.
answer5460.txt,1.0,test,This is a problem that the professor has to deal with.
source5461.txt,-1.0,orig,This sounds a bit unusual.
answer5461.txt,3.0,test,This is a very unusual request.
source5462.txt,-1.0,orig,I think it depends very much on the area.
answer5462.txt,2.0,test,It very much depends on the grant in question.
source5463.txt,-1.0,orig,I have had the same problem.
answer5463.txt,4.0,test,I have the same thing.
source5464.txt,-1.0,orig,No it is not.
answer5464.txt,0.0,test,No it does not affect your ratings.
source5465.txt,-1.0,orig,I think that the short  answer to your question is: No.
answer5465.txt,4.0,test,"My answer to your question is ""Probably Not""."
source5466.txt,-1.0,orig,I don't think it makes much difference.
answer5466.txt,4.0,test,I don't think it makes any tremendous difference.
source5467.txt,-1.0,orig,It depends on what they are evaluating
answer5467.txt,2.0,test,It depends on what they are.
source5468.txt,-1.0,orig,There's not that much that you can do with a sourdough starter.
answer5468.txt,2.0,test,There's not a lot you can do about that.
source5469.txt,-1.0,orig,You have answered your own question.
answer5469.txt,5.0,test,You answered your own question.
source5470.txt,-1.0,orig, which is what you want.
answer5470.txt,2.0,test,You just have to base your answer on what you do know
source5471.txt,-1.0,orig,This is probably not a good idea but I will suggest it anyhow.
answer5471.txt,2.0,test,This is not a good idea.
source5472.txt,-1.0,orig,My recommendation is not to say anything
answer5472.txt,0.0,test,The best thing you can do is to know your stuff.
source5473.txt,-1.0,orig,I'd say it depends what conditions you have.
answer5473.txt,2.0,test,I'd say it primarily depends on two things:
source5474.txt,-1.0,orig,You don't have to do anything to season it.
answer5474.txt,0.0,test,You don't have to know.
source5475.txt,-1.0,orig,I have the same situation and have traveled extensively.
answer5475.txt,2.0,test,I have the same thing.
source5476.txt,-1.0,orig,I do not think it's a good idea.
answer5476.txt,4.0,test,It's not a good idea.
source5477.txt,-1.0,orig,You are right on the mark.
answer5477.txt,4.0,test,You are on the right path.
source5478.txt,-1.0,orig, but:
answer5478.txt,1.0,test,This doesn't answer your question
source5479.txt,-1.0,orig,So how should I do this?
answer5479.txt,4.0,test,How should I proceed about this?
source5480.txt,-1.0,orig,Does this answer your questions?
answer5480.txt,4.0,test,Does this page answer your question?
source5481.txt,-1.0,orig, too.
answer5481.txt,2.0,test,You can use it
source5482.txt,-1.0,orig,It depends how you're stating it.
answer5482.txt,2.0,test,It really depends on how the employer documents it.
source5483.txt,-1.0,orig,I've had this problem while working in a pubs.
answer5483.txt,2.0,test,I've had this same problem.
source5484.txt,-1.0,orig,You should tell a good story and sometimes you have to tweak reality/history to do so.
answer5484.txt,0.0,test,You need to read a lot to know what you like and what you don't.
source5485.txt,-1.0,orig, and where you want to do it.
answer5485.txt,3.0,test,It depends on what you want to do next
source5486.txt,-1.0,orig, you have to file a tax return in Canada.
answer5486.txt,1.0,test,Yes
source5487.txt,-1.0,orig,I don't see why that should be a problem.
answer5487.txt,5.0,test,I don't see why there should be any problem with this whatsoever.
source5488.txt,-1.0,orig,If what you are looking for is much higher
answer5488.txt,1.0,test,Hope this is what you are looking for.
source5489.txt,-1.0,orig,The best thing to do is to overcome the fussiness.
answer5489.txt,0.0,test,The best thing you can do is to know your stuff.
source5490.txt,-1.0,orig,It depends on the sauce and the result you want.
answer5490.txt,2.0,test,It depends on the dish and how amenable it is at the stage you make the mistake.
source5491.txt,-1.0,orig, which is what you want.
answer5491.txt,2.0,test,You just have to base your answer on what you do know
source5492.txt,-1.0,orig,"Saying ""thanks"
answer5492.txt,0.0,test,You PROBABLY don't have any chance at the moment.
source5493.txt,-1.0,orig,It doesn't matter unless it is really far off.
answer5493.txt,3.0,test,It really doesn't matter.
source5494.txt,-1.0,orig,You don't have to know.
answer5494.txt,3.0,test,You don't need to know everything.
source5495.txt,-1.0,orig,I think you're looking for the movie
answer5495.txt,3.0,test,I think you're looking for Mikey (1992).
source5496.txt,-1.0,orig,No
answer5496.txt,5.0,test,It makes absolutely NO difference.
source5497.txt,-1.0,orig,I think it is okay to ask the question.
answer5497.txt,5.0,test,I think it's fine to ask this question.
source5498.txt,-1.0,orig,I'm going to be blunt
answer5498.txt,4.0,test,I'm going to be very direct here.
source5499.txt,-1.0,orig, which is what you want.
answer5499.txt,1.0,test,You just have to base your answer on what you do know
source5500.txt,-1.0,orig,You should prime it first.
answer5500.txt,0.0,test,You should do it.
source5501.txt,-1.0,orig,I'm afraid there's not really a lot you can do.
answer5501.txt,5.0,test,There's not a lot you can do about that.
source5502.txt,-1.0,orig,What kind of floors are above?
answer5502.txt,0.0,test,What kind of insulation is it?
source5503.txt,-1.0,orig,I guess it depends on the nature of your contract.
answer5503.txt,4.0,test,It depends entirely on your company and your contract.
source5504.txt,-1.0,orig,You've answered your own question already.
answer5504.txt,5.0,test,You answered your own question.
source5505.txt,-1.0,orig,I don't think there is any universal term.
answer5505.txt,3.0,test,I don't think that there's any.
source5506.txt,-1.0,orig,There are a few minimally-effective things you can do at the personal level.
answer5506.txt,3.0,test,There are a few things you can do: 
source5507.txt,-1.0,orig,Something like this is useful:  
answer5507.txt,3.0,test,This is the tip I find most useful:
source5508.txt,-1.0,orig,Yes
answer5508.txt,2.0,test,That's what I believe.
source5509.txt,-1.0,orig, don't do it at all.
answer5509.txt,1.0,test,If you are not sure how to do it
source5510.txt,-1.0,orig,It's all about adhesion.
answer5510.txt,0.0,test,It's all in her head.
source5511.txt,-1.0,orig, don't do it at all.
answer5511.txt,2.0,test,If you are not sure how to do it
source5512.txt,-1.0,orig,You have to know what you want to do.
answer5512.txt,0.0,test,You need to read a lot to know what you like and what you don't.
source5513.txt,-1.0,orig, but it wouldn't be advised.
answer5513.txt,2.0,test,I would say you can do it
source5514.txt,-1.0,orig,Can you do it?
answer5514.txt,5.0,test,Can you do this?
source5515.txt,-1.0,orig, I've  done this very trip.
answer5515.txt,3.0,test,Sure
source5516.txt,-1.0,orig, too.
answer5516.txt,3.0,test,You can use it
source5517.txt,-1.0,orig,How to do that?
answer5517.txt,5.0,test,How do you do that?
source5518.txt,-1.0,orig,I found some link that might be of help to you:
answer5518.txt,3.0,test,I've located an article that might be of some help: http://www.dsattorney.com/qa-pseudonyms-in-contracts/
source5519.txt,-1.0,orig, but it wouldn't be advised.
answer5519.txt,2.0,test,I would say you can do it
source5520.txt,-1.0,orig,The answer to your question is not really.
answer5520.txt,1.0,test,Unfortunately the answer to your question is we simply do not know.
source5521.txt,-1.0,orig, don't do it at all.
answer5521.txt,1.0,test,If you are not sure how to do it
source5522.txt,-1.0,orig,It's definitely just a matter of preference.
answer5522.txt,5.0,test,It's also a matter of taste.
source5523.txt,-1.0,orig,It's a good idea to do both.
answer5523.txt,1.0,test,It's not a good idea.
source5524.txt,-1.0,orig,This answer is based on experience I did not researched for references.
answer5524.txt,2.0,test,This answer is based on my experience teaching undergraduate math in the US.
source5525.txt,-1.0,orig,There are quite a few things you would need to do
answer5525.txt,4.0,test,There are a few things I think you should do.
source5526.txt,-1.0,orig,You will also want to remove the seeds.
answer5526.txt,0.0,test,You will want to clean the area first.
source5527.txt,-1.0,orig,It depends on what you want to achieve.
answer5527.txt,2.0,test,It depends on what you want to have in your tank.
source5528.txt,-1.0,orig,There are a lot of ways that could go poorly for you.
answer5528.txt,1.0,test,There are a couple of options that you could consider:
source5529.txt,-1.0,orig,Since you have one ticket
answer5529.txt,3.0,test,You don't have to worry.
source5530.txt,-1.0,orig,Nepalese citizens require a visa to visit the UK.
answer5530.txt,1.0,test,Vietnamese citizens need a visa to visit the USA.
source5531.txt,-1.0,orig,It depends on how long it's been out.
answer5531.txt,1.0,test,It depends on how it's used.
source5532.txt,-1.0,orig,I don't see why this could be a problem.
answer5532.txt,5.0,test,I don't see why there should be any problem with this whatsoever.
source5533.txt,-1.0,orig,I really do not think there is much you can do about that.
answer5533.txt,5.0,test,There's not a lot you can do about that.
source5534.txt,-1.0,orig,Yes you got it.
answer5534.txt,5.0,test,You got it right.
source5535.txt,-1.0,orig, which is what you want.
answer5535.txt,0.0,test,You just have to base your answer on what you do know
source5536.txt,-1.0,orig,How should you do that?
answer5536.txt,4.0,test,How do you do that?
source5537.txt,-1.0,orig,I am in a similar situation.
answer5537.txt,4.0,test,I was in a similar situation.
source5538.txt,-1.0,orig,What is your paper for?
answer5538.txt,0.0,test,What is your lid made of?
source5539.txt,-1.0,orig,You don't need sauce at all.
answer5539.txt,0.0,test,You don't need any visa.
source5540.txt,-1.0,orig, not your supervisor's.
answer5540.txt,2.0,test,That is your problem
source5541.txt,-1.0,orig, and where you want to do it.
answer5541.txt,4.0,test,It depends on what you want to do next
source5542.txt,-1.0,orig,A couple things to consider:
answer5542.txt,5.0,test,There are two things to consider:
source5543.txt,-1.0,orig,It depends on your company.
answer5543.txt,3.0,test,It depends entirely on your company and your contract.
source5544.txt,-1.0,orig, it's just worn out.
answer5544.txt,3.0,test,The wood probably isn't rotten
source5545.txt,-1.0,orig, I wouldn't put it on my cv.
answer5545.txt,4.0,test,Well
source5546.txt,-1.0,orig,This is a difficult one.
answer5546.txt,1.0,test,This is a great one... 
source5547.txt,-1.0,orig,To directly answer the two questions in your title.
answer5547.txt,0.0,test,The answer to both questions is: Yes.
source5548.txt,-1.0,orig, there is a reason to not do what you propose.
answer5548.txt,2.0,test,Yes
source5549.txt,-1.0,orig,It depends on how the term is used I think.
answer5549.txt,2.0,test,I think it is depends on the program.
source5550.txt,-1.0,orig,So
answer5550.txt,5.0,test,Can you do this?
source5551.txt,-1.0,orig,I don't think there is an answer for this.
answer5551.txt,4.0,test,I think there isn't a general answer.
source5552.txt,-1.0,orig,There are a couple things you can try.
answer5552.txt,5.0,test,There are a few things you can do: 
source5553.txt,-1.0,orig, and your goals.
answer5553.txt,1.0,test,The key is you have to find something that works for you
source5554.txt,-1.0,orig,You don't have equipments/facilities to do research in B.
answer5554.txt,0.0,test,You don't have to know.
source5555.txt,-1.0,orig,You've pretty much answered your own question.
answer5555.txt,2.0,test,I think you've pretty much done your review.
source5556.txt,-1.0,orig,There are a few things I don't understand:
answer5556.txt,0.0,test,There are a few things I think you should do.
source5557.txt,-1.0,orig,The more you sweat
answer5557.txt,2.0,test,You burn more Calories digesting protein than you do carbohydrates and fat.
source5558.txt,-1.0,orig, and where you want to do it.
answer5558.txt,1.0,test,It depends on what you want to do next
source5559.txt,-1.0,orig,You've got it right.
answer5559.txt,5.0,test,You got it right.
source5560.txt,-1.0,orig,You pretty much answered your own question.
answer5560.txt,5.0,test,You answered your own question.
source5561.txt,-1.0,orig,I had the same problem as you.
answer5561.txt,3.0,test,I have the same thing.
source5562.txt,-1.0,orig, there is a chemical difference.
answer5562.txt,0.0,test,Yes
source5563.txt,-1.0,orig, but flat is important.
answer5563.txt,0.0,test,They can be out of level by a bit
